Customer_ID,Preferred_Data_GB,Preferred_Calls,Preferred_SMS,Preferred_Validity,Preferred_OTT,Budget_Range,Preferred_Speed
C04994,3.0,200,100,180,Amazon Prime,Low,5G
C04995,3.0,300,100,365,No OTT,High,5G
C04996,2.0,100,Unlimited,84,Hotstar,Medium,4G
C04997,1.0,100,200,180,Hotstar,Medium,5G
C04998,1.5,Unlimited,200,28,No OTT,High,4G
C04999,3.0,Unlimited,100,365,Hotstar,High,5G
C05000,1.0,100,50,180,No OTT,High,4G
C05001,3.0,Unlimited,50,56,Hotstar,Low,4G
C05002,5.0,200,50,56,No OTT,Low,4G
C05003,1.5,200,100,180,Netflix,Low,5G
C05004,1.5,200,200,180,No OTT,Medium,4G
C05005,5.0,100,200,84,No OTT,Medium,5G
C05006,1.0,100,200,56,Hotstar,Medium,5G
C05007,5.0,Unlimited,200,56,Amazon Prime,Medium,5G
C05008,1.0,300,100,28,Hotstar,Medium,5G
C05009,5.0,100,Unlimited,365,No OTT,High,4G
C05010,1.5,100,50,365,Amazon Prime,High,5G
C05011,1.5,Unlimited,50,28,Amazon Prime,Medium,4G
C05012,5.0,300,Unlimited,56,Amazon Prime,Medium,5G
C05013,5.0,200,50,365,No OTT,High,5G
C05014,5.0,100,200,180,Netflix,High,4G
C05015,1.5,Unlimited,200,180,Amazon Prime,Medium,4G
C05016,2.0,100,50,28,No OTT,Medium,5G
C05017,1.5,300,200,180,Netflix,Low,4G
C05018,2.0,200,Unlimited,56,No OTT,Medium,5G
C05019,1.5,Unlimited,100,84,Amazon Prime,Low,5G
C05020,3.0,300,200,56,No OTT,Low,5G
C05021,1.5,Unlimited,100,84,No OTT,Medium,4G
C05022,3.0,300,50,28,Hotstar,Low,4G
C05023,5.0,Unlimited,100,84,Hotstar,High,4G
C05024,5.0,200,200,28,Netflix,Medium,5G
C05025,2.0,Unlimited,200,56,Amazon Prime,Low,4G
C05026,1.5,100,Unlimited,180,Hotstar,Low,4G
C05027,1.5,Unlimited,Unlimited,84,No OTT,High,5G
C05028,5.0,Unlimited,100,56,No OTT,Low,5G
C05029,3.0,300,Unlimited,28,Hotstar,Medium,4G
C05030,5.0,100,50,180,Hotstar,High,5G
C05031,1.0,300,50,180,Amazon Prime,Medium,5G
C05032,3.0,Unlimited,50,180,No OTT,Low,4G
C05033,1.5,200,100,56,Netflix,High,4G
C05034,2.0,100,Unlimited,56,Amazon Prime,High,5G
C05035,1.0,300,50,180,No OTT,Low,4G
C05036,2.0,Unlimited,50,56,Amazon Prime,Medium,5G
C05037,3.0,100,200,28,No OTT,Medium,5G
C05038,1.5,300,100,84,Hotstar,Medium,5G
C05039,2.0,200,50,28,Amazon Prime,Medium,4G
C05040,3.0,Unlimited,50,56,Hotstar,Low,4G
C05041,1.5,200,200,28,No OTT,High,4G
C05042,2.0,Unlimited,50,28,Netflix,Medium,5G
C05043,2.0,300,100,84,No OTT,Medium,4G
C05044,2.0,100,Unlimited,56,No OTT,Medium,4G
C05045,1.0,100,50,56,Amazon Prime,Medium,5G
C05046,5.0,Unlimited,50,180,No OTT,Medium,5G
C05047,2.0,300,200,28,No OTT,Medium,4G
C05048,1.0,300,Unlimited,56,Hotstar,Medium,5G
C05049,5.0,200,200,28,Hotstar,Medium,5G
C05050,5.0,100,Unlimited,56,Hotstar,High,4G
C05051,1.0,100,100,84,Amazon Prime,High,5G
C05052,3.0,300,Unlimited,56,Amazon Prime,High,5G
C05053,1.5,Unlimited,50,56,Hotstar,Medium,4G
C05054,3.0,200,200,56,No OTT,Low,4G
C05055,1.5,100,100,365,No OTT,Low,4G
C05056,1.0,Unlimited,200,56,No OTT,Medium,4G
C05057,1.5,100,50,180,No OTT,High,4G
C05058,2.0,300,100,180,Hotstar,Medium,5G
C05059,1.0,100,200,28,Netflix,Low,4G
C05060,1.0,100,Unlimited,28,No OTT,Low,4G
C05061,5.0,200,50,84,Amazon Prime,Low,5G
C05062,3.0,100,Unlimited,84,Amazon Prime,High,4G
C05063,1.5,300,100,56,Hotstar,High,5G
C05064,2.0,200,100,84,Netflix,High,4G
C05065,1.0,300,100,365,No OTT,Low,5G
C05066,3.0,Unlimited,200,28,No OTT,High,5G
C05067,3.0,100,Unlimited,180,Netflix,High,5G
C05068,3.0,200,100,28,No OTT,Low,4G
C05069,3.0,Unlimited,100,28,Netflix,Low,4G
C05070,1.5,Unlimited,100,365,Netflix,Low,4G
C05071,1.0,100,Unlimited,84,Hotstar,Medium,4G
C05072,1.5,Unlimited,100,56,No OTT,High,5G
C05073,1.5,Unlimited,100,365,Netflix,Low,4G
C05074,5.0,200,200,28,Netflix,Medium,5G
C05075,1.5,300,Unlimited,180,No OTT,High,4G
C05076,3.0,300,200,56,No OTT,High,5G
C05077,5.0,Unlimited,Unlimited,28,No OTT,High,4G
C05078,5.0,300,200,180,No OTT,Medium,5G
C05079,1.5,100,Unlimited,365,No OTT,Medium,4G
C05080,5.0,300,Unlimited,365,Netflix,Medium,4G
C05081,2.0,Unlimited,Unlimited,365,Hotstar,Medium,4G
C05082,5.0,100,100,84,Hotstar,High,5G
C05083,2.0,200,Unlimited,180,No OTT,Low,4G
C05084,5.0,100,100,56,Amazon Prime,Low,4G
C05085,2.0,300,50,180,No OTT,Medium,4G
C05086,5.0,100,200,180,Amazon Prime,High,4G
C05087,5.0,200,Unlimited,180,Amazon Prime,Medium,5G
C05088,2.0,Unlimited,50,56,Netflix,Low,5G
C05089,1.0,200,200,365,Netflix,Medium,5G
C05090,2.0,200,Unlimited,84,Netflix,Medium,5G
C05091,5.0,200,50,28,Netflix,High,5G
C05092,1.0,200,200,28,No OTT,Medium,5G
C05093,5.0,200,50,84,Netflix,High,5G
C05094,5.0,200,Unlimited,180,No OTT,Medium,5G
C05095,2.0,200,Unlimited,56,Hotstar,High,5G
C05096,1.5,300,100,84,No OTT,High,5G
C05097,1.0,Unlimited,100,365,No OTT,Medium,4G
C05098,1.5,200,50,180,Amazon Prime,Low,4G
C05099,5.0,200,200,84,No OTT,Low,5G
C05100,2.0,200,Unlimited,28,Hotstar,Medium,4G
C05101,5.0,100,Unlimited,56,Hotstar,High,4G
C05102,1.5,Unlimited,100,84,No OTT,Low,4G
C05103,1.5,300,100,84,Amazon Prime,Low,5G
C05104,1.5,Unlimited,Unlimited,84,Netflix,Medium,5G
C05105,2.0,Unlimited,Unlimited,28,No OTT,High,4G
C05106,3.0,200,Unlimited,84,Netflix,Low,5G
C05107,2.0,200,100,180,Hotstar,High,5G
C05108,5.0,300,Unlimited,365,No OTT,Low,5G
C05109,3.0,200,Unlimited,56,Amazon Prime,Medium,5G
C05110,5.0,100,100,84,Amazon Prime,Medium,5G
C05111,3.0,300,Unlimited,180,No OTT,Low,5G
C05112,1.0,100,200,365,No OTT,Medium,5G
C05113,5.0,100,50,365,Amazon Prime,Low,4G
C05114,3.0,Unlimited,200,56,Hotstar,Low,4G
C05115,1.5,300,100,28,Hotstar,Low,5G
C05116,5.0,300,100,56,Hotstar,High,5G
C05117,2.0,300,Unlimited,28,Hotstar,Medium,4G
C05118,5.0,300,50,28,Netflix,Low,4G
C05119,5.0,100,Unlimited,365,No OTT,High,5G
C05120,1.5,300,Unlimited,180,No OTT,Low,4G
C05121,5.0,100,100,84,No OTT,Medium,4G
C05122,2.0,Unlimited,200,28,Netflix,High,4G
C05123,5.0,300,200,84,Netflix,Low,4G
C05124,1.5,300,100,180,Netflix,High,5G
C05125,2.0,200,Unlimited,84,Hotstar,High,5G
C05126,3.0,200,Unlimited,365,No OTT,Medium,5G
C05127,1.5,200,50,28,Amazon Prime,Low,4G
C05128,5.0,Unlimited,100,84,No OTT,Low,4G
C05129,5.0,200,50,84,Amazon Prime,Medium,4G
C05130,1.5,100,100,180,No OTT,High,5G
C05131,1.0,100,200,28,No OTT,Low,4G
C05132,2.0,100,Unlimited,28,Hotstar,Medium,4G
C05133,2.0,300,100,28,Netflix,High,5G
C05134,1.0,300,50,56,Netflix,High,5G
C05135,3.0,Unlimited,100,180,Hotstar,High,5G
C05136,2.0,Unlimited,Unlimited,180,Hotstar,Low,5G
C05137,1.5,Unlimited,200,56,Netflix,Low,5G
C05138,1.0,Unlimited,Unlimited,56,Netflix,Low,5G
C05139,1.0,Unlimited,Unlimited,84,No OTT,High,4G
C05140,5.0,100,100,28,Netflix,Low,5G
C05141,1.0,Unlimited,Unlimited,56,No OTT,High,5G
C05142,1.0,100,Unlimited,84,Hotstar,High,4G
C05143,1.5,200,Unlimited,180,Netflix,Low,5G
C05144,1.5,200,100,56,Amazon Prime,High,4G
C05145,3.0,100,Unlimited,365,No OTT,Medium,4G
C05146,2.0,Unlimited,100,180,No OTT,Medium,5G
C05147,1.0,200,50,180,Netflix,Medium,5G
C05148,3.0,100,Unlimited,84,No OTT,Low,5G
C05149,1.5,300,200,56,No OTT,Low,5G
C05150,5.0,Unlimited,Unlimited,365,Hotstar,High,4G
C05151,3.0,100,200,56,Amazon Prime,High,5G
C05152,1.5,300,Unlimited,84,Amazon Prime,Low,4G
C05153,1.0,Unlimited,200,365,No OTT,Medium,4G
C05154,1.5,Unlimited,100,180,Hotstar,High,4G
C05155,3.0,Unlimited,100,28,Netflix,Low,5G
C05156,3.0,Unlimited,100,365,Hotstar,Medium,4G
C05157,1.0,200,Unlimited,28,Netflix,Low,5G
C05158,3.0,Unlimited,100,28,Hotstar,High,4G
C05159,1.0,Unlimited,200,56,Hotstar,High,4G
C05160,5.0,200,Unlimited,84,Netflix,Medium,5G
C05161,5.0,100,Unlimited,28,Netflix,Low,4G
C05162,1.0,100,100,180,Amazon Prime,Medium,4G
C05163,5.0,Unlimited,Unlimited,28,Amazon Prime,Medium,5G
C05164,5.0,Unlimited,50,28,No OTT,High,4G
C05165,2.0,Unlimited,200,180,Netflix,High,5G
C05166,1.0,Unlimited,Unlimited,28,No OTT,Medium,4G
C05167,5.0,300,100,56,Netflix,High,5G
C05168,3.0,100,200,180,Amazon Prime,Low,5G
C05169,1.0,300,100,56,No OTT,Medium,4G
C05170,5.0,200,Unlimited,365,No OTT,Medium,4G
C05171,1.0,Unlimited,50,56,No OTT,Medium,5G
C05172,1.5,300,Unlimited,84,Hotstar,High,5G
C05173,2.0,200,50,180,Amazon Prime,Low,4G
C05174,3.0,200,100,28,Netflix,High,5G
C05175,1.0,100,200,180,Hotstar,High,4G
C05176,3.0,Unlimited,50,84,No OTT,Low,5G
C05177,1.5,200,200,84,Hotstar,Medium,5G
C05178,5.0,Unlimited,100,28,Hotstar,Low,4G
C05179,2.0,200,100,365,No OTT,Medium,4G
C05180,2.0,200,Unlimited,56,No OTT,High,4G
C05181,1.5,200,100,56,No OTT,Medium,5G
C05182,1.0,200,Unlimited,84,No OTT,High,5G
C05183,5.0,300,50,28,No OTT,Low,5G
C05184,1.5,200,50,365,Amazon Prime,Low,5G
C05185,3.0,300,200,180,No OTT,High,5G
C05186,1.0,300,Unlimited,56,No OTT,Medium,5G
C05187,2.0,200,200,365,Hotstar,Low,4G
C05188,3.0,300,100,28,Netflix,High,4G
C05189,2.0,100,100,28,No OTT,High,4G
C05190,1.0,300,50,56,No OTT,High,5G
C05191,1.0,100,Unlimited,84,No OTT,Low,4G
C05192,3.0,200,Unlimited,84,No OTT,High,5G
C05193,1.0,300,100,28,Amazon Prime,High,5G
C05194,2.0,300,200,180,Hotstar,High,5G
C05195,1.0,100,50,28,No OTT,Medium,5G
C05196,2.0,300,Unlimited,28,Netflix,High,5G
C05197,3.0,200,200,28,No OTT,High,4G
C05198,3.0,200,200,28,No OTT,High,4G
C05199,5.0,Unlimited,200,365,No OTT,High,4G
C05200,3.0,Unlimited,200,28,No OTT,Medium,5G
C05201,3.0,100,200,28,No OTT,Low,5G
C05202,1.0,300,Unlimited,28,Amazon Prime,Medium,5G
C05203,1.0,100,50,365,Amazon Prime,High,5G
C05204,1.5,300,50,28,No OTT,Medium,4G
C05205,2.0,100,50,84,Netflix,Low,5G
C05206,1.5,200,50,84,Netflix,Medium,5G
C05207,3.0,100,100,84,No OTT,Medium,5G
C05208,1.5,100,Unlimited,84,No OTT,Low,5G
C05209,1.0,100,Unlimited,28,Amazon Prime,Medium,4G
C05210,1.0,300,50,365,Amazon Prime,Low,4G
C05211,3.0,200,Unlimited,28,Netflix,Low,4G
C05212,5.0,Unlimited,100,28,Netflix,High,5G
C05213,1.5,Unlimited,100,84,Amazon Prime,High,4G
C05214,2.0,Unlimited,100,365,No OTT,Low,4G
C05215,3.0,Unlimited,100,84,No OTT,High,4G
C05216,1.0,200,Unlimited,365,No OTT,Medium,5G
C05217,2.0,100,50,84,Amazon Prime,Medium,5G
C05218,3.0,300,200,180,Amazon Prime,Low,4G
C05219,2.0,300,200,365,Netflix,High,4G
C05220,1.5,200,Unlimited,56,No OTT,Low,5G
C05221,5.0,Unlimited,Unlimited,180,No OTT,Medium,5G
C05222,3.0,200,100,56,No OTT,High,5G
C05223,2.0,Unlimited,200,180,Amazon Prime,Medium,4G
C05224,2.0,200,100,365,Amazon Prime,High,5G
C05225,1.0,200,Unlimited,28,Netflix,Medium,5G
C05226,3.0,300,200,84,Netflix,High,4G
C05227,3.0,300,100,84,No OTT,High,5G
C05228,5.0,200,Unlimited,365,Netflix,Medium,5G
C05229,3.0,Unlimited,Unlimited,365,No OTT,Medium,5G
C05230,1.5,Unlimited,100,365,No OTT,High,4G
C05231,3.0,100,50,28,Netflix,High,4G
C05232,5.0,200,50,365,Hotstar,High,5G
C05233,3.0,300,Unlimited,56,Netflix,Low,4G
C05234,3.0,Unlimited,Unlimited,84,No OTT,Medium,4G
C05235,1.0,Unlimited,50,56,Hotstar,Medium,4G
C05236,2.0,300,100,365,No OTT,Low,5G
C05237,2.0,200,100,28,Netflix,Low,4G
C05238,2.0,100,50,56,Hotstar,High,5G
C05239,3.0,200,Unlimited,56,Hotstar,Medium,4G
C05240,2.0,200,100,84,Netflix,High,5G
C05241,2.0,300,Unlimited,28,No OTT,Low,5G
C05242,1.0,Unlimited,Unlimited,180,No OTT,High,5G
C05243,1.0,300,200,56,No OTT,Medium,4G
C05244,3.0,Unlimited,Unlimited,365,Netflix,Medium,5G
C05245,5.0,100,Unlimited,84,No OTT,Medium,5G
C05246,5.0,200,200,56,Amazon Prime,High,4G
C05247,5.0,Unlimited,100,84,No OTT,Medium,4G
C05248,5.0,100,Unlimited,180,Netflix,High,5G
C05249,5.0,100,50,56,Amazon Prime,Medium,5G
C05250,5.0,Unlimited,50,28,Netflix,High,4G
C05251,1.5,Unlimited,50,180,No OTT,Low,4G
C05252,2.0,300,Unlimited,56,Netflix,Low,5G
C05253,1.0,100,200,365,Hotstar,High,5G
C05254,1.5,100,200,56,No OTT,Medium,5G
C05255,1.0,200,200,365,Netflix,Low,5G
C05256,5.0,300,100,180,Netflix,High,5G
C05257,1.0,200,200,365,No OTT,Medium,4G
C05258,1.5,200,100,28,No OTT,High,5G
C05259,5.0,100,Unlimited,180,Amazon Prime,Medium,4G
C05260,1.0,100,100,180,Hotstar,Medium,5G
C05261,5.0,300,Unlimited,28,Hotstar,High,5G
C05262,2.0,200,Unlimited,56,No OTT,Medium,5G
C05263,2.0,Unlimited,50,180,No OTT,Medium,5G
C05264,1.5,Unlimited,200,180,No OTT,High,4G
C05265,5.0,100,50,365,No OTT,High,5G
C05266,2.0,100,Unlimited,180,No OTT,Low,4G
C05267,3.0,100,Unlimited,180,Hotstar,Medium,4G
C05268,3.0,200,200,28,Netflix,Low,4G
C05269,1.0,100,200,365,Netflix,Low,4G
C05270,1.0,200,100,365,Netflix,High,4G
C05271,2.0,100,Unlimited,84,Amazon Prime,Medium,5G
C05272,3.0,Unlimited,Unlimited,84,Hotstar,Low,5G
C05273,1.0,300,50,180,No OTT,High,4G
C05274,2.0,Unlimited,100,84,No OTT,High,4G
C05275,3.0,200,100,365,No OTT,Medium,5G
C05276,1.5,200,Unlimited,365,Amazon Prime,High,4G
C05277,2.0,100,50,56,Hotstar,High,5G
C05278,3.0,300,200,180,No OTT,Medium,4G
C05279,5.0,100,100,28,Netflix,Low,4G
C05280,2.0,Unlimited,50,180,Amazon Prime,High,4G
C05281,1.0,100,200,28,Netflix,Medium,4G
C05282,3.0,300,100,28,Hotstar,Medium,5G
C05283,3.0,200,200,365,Netflix,Low,4G
C05284,1.0,300,200,84,Netflix,High,5G
C05285,5.0,300,50,180,Hotstar,High,5G
C05286,5.0,300,Unlimited,28,No OTT,Low,4G
C05287,5.0,Unlimited,100,84,Amazon Prime,Low,5G
C05288,3.0,Unlimited,50,180,No OTT,Medium,4G
C05289,3.0,100,50,180,Netflix,Low,4G
C05290,5.0,Unlimited,50,28,Amazon Prime,Low,5G
C05291,3.0,300,100,365,No OTT,High,4G
C05292,5.0,Unlimited,100,28,Hotstar,Medium,4G
C05293,3.0,100,200,28,Hotstar,Medium,4G
C05294,1.5,100,Unlimited,28,Netflix,Low,5G
C05295,1.0,Unlimited,50,180,Hotstar,Medium,4G
C05296,2.0,Unlimited,50,28,Netflix,High,4G
C05297,2.0,300,100,84,No OTT,High,4G
C05298,3.0,200,200,56,Amazon Prime,High,5G
C05299,3.0,300,200,180,No OTT,High,4G
C05300,2.0,Unlimited,200,28,No OTT,Low,5G
C05301,1.0,100,50,365,Amazon Prime,Low,5G
C05302,3.0,200,200,365,No OTT,Low,4G
C05303,3.0,200,100,180,Hotstar,Medium,5G
C05304,5.0,200,100,365,No OTT,Low,4G
C05305,5.0,300,50,180,Amazon Prime,Low,5G
C05306,3.0,100,50,180,No OTT,High,4G
C05307,1.5,200,50,84,Amazon Prime,Low,5G
C05308,1.5,Unlimited,200,56,Netflix,High,4G
C05309,1.5,Unlimited,50,180,Amazon Prime,Low,5G
C05310,5.0,300,200,28,Netflix,High,5G
C05311,3.0,300,100,84,Amazon Prime,Medium,5G
C05312,2.0,200,100,84,No OTT,Medium,4G
C05313,5.0,100,100,28,Amazon Prime,Low,4G
C05314,1.0,Unlimited,50,365,Amazon Prime,Medium,4G
C05315,5.0,100,100,180,Hotstar,Low,5G
C05316,1.5,300,100,365,Hotstar,Low,5G
C05317,1.0,100,Unlimited,180,Netflix,High,5G
C05318,3.0,Unlimited,200,180,Hotstar,Low,4G
C05319,3.0,200,200,180,Netflix,High,5G
C05320,3.0,Unlimited,100,180,Netflix,High,4G
C05321,2.0,200,50,84,Amazon Prime,Medium,5G
C05322,2.0,Unlimited,100,180,Amazon Prime,Low,4G
C05323,5.0,Unlimited,Unlimited,180,Hotstar,Medium,5G
C05324,5.0,300,Unlimited,56,Hotstar,High,5G
C05325,1.0,Unlimited,Unlimited,180,Netflix,High,5G
C05326,1.0,Unlimited,100,365,Amazon Prime,Medium,5G
C05327,1.5,300,200,180,No OTT,Low,4G
C05328,1.5,300,200,365,Netflix,Medium,5G
C05329,1.5,100,200,180,Amazon Prime,Low,4G
C05330,1.5,Unlimited,Unlimited,180,Hotstar,Low,5G
C05331,1.0,200,200,56,Netflix,Low,5G
C05332,5.0,100,Unlimited,28,No OTT,Low,5G
C05333,1.5,100,100,365,No OTT,High,5G
C05334,1.5,300,100,365,No OTT,Low,4G
C05335,3.0,100,50,28,Amazon Prime,Medium,4G
C05336,1.0,Unlimited,200,180,No OTT,Medium,5G
C05337,1.5,100,200,56,No OTT,Medium,4G
C05338,2.0,100,Unlimited,56,No OTT,Medium,4G
C05339,5.0,300,100,365,Netflix,Medium,4G
C05340,2.0,300,50,365,No OTT,Medium,5G
C05341,3.0,Unlimited,Unlimited,84,No OTT,Medium,5G
C05342,1.5,300,50,56,No OTT,Low,4G
C05343,3.0,300,50,28,No OTT,Medium,4G
C05344,5.0,300,100,365,No OTT,High,4G
C05345,1.0,200,200,28,Netflix,Low,4G
C05346,1.0,200,200,28,Hotstar,High,5G
C05347,5.0,300,50,84,Amazon Prime,High,5G
C05348,1.0,Unlimited,50,56,No OTT,High,5G
C05349,1.5,Unlimited,200,56,Netflix,High,5G
C05350,1.0,Unlimited,50,28,Amazon Prime,Medium,4G
C05351,5.0,300,Unlimited,365,Netflix,High,5G
C05352,1.5,Unlimited,Unlimited,365,Amazon Prime,Low,5G
C05353,5.0,200,50,180,Netflix,High,4G
C05354,5.0,200,200,365,Amazon Prime,High,5G
C05355,2.0,200,50,365,No OTT,High,4G
C05356,5.0,200,Unlimited,84,No OTT,Low,4G
C05357,3.0,Unlimited,200,84,No OTT,Medium,4G
C05358,1.0,300,50,180,No OTT,Medium,5G
C05359,1.0,200,100,56,Amazon Prime,High,4G
C05360,3.0,Unlimited,Unlimited,56,Hotstar,Low,4G
C05361,2.0,200,Unlimited,28,No OTT,Medium,5G
C05362,1.0,Unlimited,50,84,Hotstar,Medium,5G
C05363,1.5,300,100,180,No OTT,Medium,5G
C05364,2.0,Unlimited,200,180,Hotstar,Low,5G
C05365,5.0,Unlimited,50,365,No OTT,High,4G
C05366,1.5,100,Unlimited,365,Netflix,Low,5G
C05367,5.0,300,Unlimited,84,Amazon Prime,High,4G
C05368,1.5,100,200,84,Amazon Prime,High,4G
C05369,1.0,100,Unlimited,56,No OTT,Medium,4G
C05370,3.0,300,200,84,Netflix,Low,5G
C05371,5.0,200,Unlimited,365,Amazon Prime,Medium,5G
C05372,2.0,Unlimited,100,84,Hotstar,High,4G
C05373,1.5,200,50,365,No OTT,Low,4G
C05374,1.5,100,Unlimited,28,Hotstar,High,5G
C05375,2.0,300,100,56,Amazon Prime,High,5G
C05376,3.0,300,Unlimited,28,No OTT,High,5G
C05377,1.5,300,Unlimited,180,Amazon Prime,High,5G
C05378,5.0,300,200,84,Amazon Prime,High,5G
C05379,5.0,Unlimited,50,84,No OTT,Low,4G
C05380,1.0,100,50,365,Hotstar,Low,4G
C05381,1.0,300,50,84,Hotstar,Medium,5G
C05382,3.0,Unlimited,100,84,Netflix,Low,5G
C05383,3.0,100,200,56,Hotstar,High,4G
C05384,3.0,200,50,180,No OTT,Medium,4G
C05385,2.0,100,200,180,No OTT,High,5G
C05386,3.0,300,Unlimited,84,Hotstar,Medium,4G
C05387,2.0,100,50,56,Hotstar,Low,4G
C05388,1.5,Unlimited,50,84,Amazon Prime,Low,5G
C05389,5.0,200,50,365,Netflix,High,5G
C05390,2.0,200,50,365,Amazon Prime,High,5G
C05391,1.5,300,Unlimited,28,Netflix,Medium,4G
C05392,1.0,100,200,84,Netflix,Low,4G
C05393,2.0,100,50,28,Amazon Prime,High,5G
C05394,1.5,300,200,180,Amazon Prime,Medium,5G
C05395,1.5,Unlimited,Unlimited,84,Netflix,Low,4G
C05396,1.0,300,Unlimited,56,No OTT,Low,5G
C05397,2.0,100,50,56,No OTT,High,4G
C05398,5.0,300,Unlimited,56,Hotstar,Medium,5G
C05399,5.0,300,50,56,Hotstar,High,4G
C05400,3.0,Unlimited,200,365,Hotstar,Low,4G
C05401,3.0,Unlimited,Unlimited,56,No OTT,Medium,5G
C05402,1.0,300,100,365,Netflix,Low,4G
C05403,1.0,300,200,56,Amazon Prime,High,4G
C05404,3.0,100,50,28,No OTT,Low,4G
C05405,5.0,Unlimited,100,28,Amazon Prime,Low,5G
C05406,3.0,Unlimited,Unlimited,180,No OTT,Medium,5G
C05407,5.0,Unlimited,100,84,Netflix,Medium,5G
C05408,1.5,200,Unlimited,28,No OTT,Medium,4G
C05409,5.0,Unlimited,50,180,No OTT,Medium,5G
C05410,1.5,200,100,365,Netflix,Medium,5G
C05411,5.0,200,50,28,Hotstar,Medium,4G
C05412,1.0,300,200,56,Amazon Prime,High,4G
C05413,1.0,300,200,180,Hotstar,Medium,4G
C05414,2.0,200,200,28,No OTT,Medium,4G
C05415,1.0,300,Unlimited,28,Amazon Prime,Low,4G
C05416,5.0,200,100,84,Netflix,Low,4G
C05417,1.0,100,100,28,Amazon Prime,Medium,5G
C05418,1.5,Unlimited,200,365,No OTT,Low,4G
C05419,3.0,100,50,84,Hotstar,Low,4G
C05420,3.0,Unlimited,50,365,Amazon Prime,Low,5G
C05421,3.0,Unlimited,200,84,No OTT,Low,4G
C05422,1.0,Unlimited,200,84,No OTT,High,4G
C05423,3.0,100,50,84,Netflix,Medium,5G
C05424,2.0,Unlimited,50,365,Amazon Prime,High,5G
C05425,5.0,300,200,180,Netflix,High,4G
C05426,2.0,200,Unlimited,365,Hotstar,Medium,4G
C05427,2.0,300,Unlimited,365,Netflix,High,5G
C05428,2.0,300,50,180,Amazon Prime,Medium,5G
C05429,3.0,200,Unlimited,180,Amazon Prime,Medium,5G
C05430,5.0,100,50,56,No OTT,Medium,4G
C05431,5.0,200,200,365,Amazon Prime,High,4G
C05432,3.0,Unlimited,200,84,Hotstar,High,4G
C05433,1.5,100,100,365,No OTT,High,5G
C05434,3.0,Unlimited,100,365,Hotstar,Medium,5G
C05435,5.0,300,100,180,Hotstar,Low,4G
C05436,1.0,200,100,180,Amazon Prime,Medium,5G
C05437,2.0,300,50,365,Netflix,Low,4G
C05438,1.0,300,100,84,No OTT,Low,4G
C05439,5.0,300,Unlimited,365,Hotstar,Medium,5G
C05440,2.0,Unlimited,50,28,Hotstar,Low,4G
C05441,2.0,300,200,28,No OTT,Medium,4G
C05442,1.0,100,Unlimited,180,Amazon Prime,Medium,5G
C05443,5.0,100,100,28,Hotstar,Medium,4G
C05444,1.0,300,100,28,Netflix,Medium,4G
C05445,3.0,300,200,28,No OTT,Low,5G
C05446,1.0,300,Unlimited,365,Hotstar,High,4G
C05447,5.0,100,100,365,Hotstar,High,5G
C05448,5.0,Unlimited,Unlimited,365,No OTT,Medium,5G
C05449,1.0,Unlimited,100,56,No OTT,Medium,5G
C05450,3.0,200,200,365,No OTT,Low,5G
C05451,2.0,300,50,84,No OTT,Low,5G
C05452,1.5,300,Unlimited,180,No OTT,High,5G
C05453,3.0,100,Unlimited,365,Hotstar,Medium,4G
C05454,3.0,Unlimited,Unlimited,365,Amazon Prime,Medium,4G
C05455,2.0,Unlimited,100,28,Hotstar,High,4G
C05456,1.5,200,Unlimited,365,No OTT,High,5G
C05457,2.0,200,Unlimited,28,No OTT,High,5G
C05458,1.5,300,Unlimited,365,Netflix,Low,5G
C05459,1.5,200,100,180,No OTT,High,5G
C05460,3.0,100,Unlimited,365,No OTT,Medium,5G
C05461,1.5,100,200,365,Amazon Prime,Medium,5G
C05462,1.0,200,100,28,No OTT,Low,4G
C05463,5.0,100,Unlimited,56,Netflix,Low,5G
C05464,2.0,300,Unlimited,84,No OTT,High,4G
C05465,2.0,100,Unlimited,84,Netflix,Medium,5G
C05466,3.0,Unlimited,Unlimited,365,Netflix,Low,5G
C05467,5.0,100,200,365,Amazon Prime,High,5G
C05468,3.0,300,Unlimited,56,Netflix,Low,5G
C05469,5.0,100,50,56,Hotstar,Low,4G
C05470,5.0,100,Unlimited,56,Hotstar,High,5G
C05471,5.0,300,50,28,Netflix,Medium,5G
C05472,1.0,Unlimited,100,180,Hotstar,Medium,5G
C05473,5.0,200,Unlimited,56,No OTT,Low,5G
C05474,2.0,200,Unlimited,180,Netflix,Low,4G
C05475,5.0,Unlimited,100,28,Netflix,Low,4G
C05476,1.5,200,200,365,Netflix,Medium,5G
C05477,2.0,Unlimited,50,56,No OTT,High,4G
C05478,3.0,200,100,365,Hotstar,High,5G
C05479,2.0,100,Unlimited,28,Netflix,High,4G
C05480,2.0,Unlimited,50,28,Netflix,Low,5G
C05481,1.5,100,50,56,Hotstar,Medium,4G
C05482,1.0,200,200,84,No OTT,Medium,4G
C05483,1.5,300,50,180,Netflix,Medium,5G
C05484,3.0,Unlimited,200,180,No OTT,Medium,4G
C05485,2.0,300,100,84,Amazon Prime,Medium,5G
C05486,1.0,100,100,84,Amazon Prime,Medium,4G
C05487,1.0,100,50,84,Amazon Prime,Low,5G
C05488,3.0,300,50,365,Hotstar,High,5G
C05489,5.0,100,100,56,No OTT,Medium,4G
