Customer_ID,Previous_Plan_ID,Usage_Data_GB,Usage_Calls,Usage_SMS,Renewed,Previous_Speed,Previous_Validity,Previous_OTT
C04017,P23,106,1542,1942,0,4G,28,No OTT
C04018,P02,135,9849,768,1,5G,56,Netflix
C04019,P25,174,5810,390,0,5G,365,Netflix
C04020,P01,196,8646,1037,0,4G,365,No OTT
C04021,P15,92,4567,1465,0,4G,28,No OTT
C04022,P03,145,3959,719,0,4G,84,No OTT
C04023,P21,104,6977,1226,1,5G,28,No OTT
C04024,P03,101,7054,714,0,4G,84,No OTT
C04025,P17,179,1220,561,0,5G,28,Hotstar
C04026,P15,25,8004,1736,0,4G,28,No OTT
C04027,P18,138,8440,1226,1,4G,180,No OTT
C04028,P04,161,2977,751,0,4G,84,No OTT
C04029,P09,141,5355,1125,1,4G,365,No OTT
C04030,P11,64,5052,324,1,5G,28,Hotstar
C04031,P20,97,7961,1136,1,5G,180,Netflix
C04032,P01,141,8303,1672,1,4G,365,No OTT
C04033,P18,66,3399,1936,1,4G,180,No OTT
C04034,P17,97,7601,1973,0,5G,28,Hotstar
C04035,P12,196,7853,1171,1,5G,56,Amazon Prime
C04036,P10,144,9145,1954,1,4G,28,No OTT
C04037,P16,194,6857,1539,1,5G,56,Amazon Prime
C04038,P06,80,4648,1208,1,5G,365,Netflix
C04039,P13,98,3618,196,0,5G,365,Amazon Prime
C04040,P18,96,8235,704,1,4G,180,No OTT
C04041,P25,160,2901,1482,0,5G,365,Netflix
C04042,P20,135,2377,1769,1,5G,180,Netflix
C04043,P09,100,1562,1800,0,4G,365,No OTT
C04044,P14,129,1709,1600,0,5G,28,No OTT
C04045,P01,129,9842,1513,0,4G,365,No OTT
C04046,P20,70,2444,1830,1,5G,180,Netflix
C04047,P21,61,7661,608,0,5G,28,No OTT
C04048,P16,121,9098,1722,0,5G,56,Amazon Prime
C04049,P06,55,5920,1947,1,5G,365,Netflix
C04050,P02,21,3131,676,1,5G,56,Netflix
C04051,P09,109,9945,1820,1,4G,365,No OTT
C04052,P22,46,4398,917,0,4G,365,No OTT
C04053,P01,123,4636,1567,1,4G,365,No OTT
C04054,P06,102,4203,122,0,5G,365,Netflix
C04055,P09,195,8458,797,1,4G,365,No OTT
C04056,P10,163,7422,1397,1,4G,28,No OTT
C04057,P11,46,4781,1898,1,5G,28,Hotstar
C04058,P09,122,5535,1756,1,4G,365,No OTT
C04059,P04,192,2876,626,1,4G,84,No OTT
C04060,P22,141,7972,1322,0,4G,365,No OTT
C04061,P11,195,6401,299,1,5G,28,Hotstar
C04062,P20,48,9019,1190,1,5G,180,Netflix
C04063,P01,143,6965,561,0,4G,365,No OTT
C04064,P04,111,5491,1612,0,4G,84,No OTT
C04065,P20,152,1405,1557,0,5G,180,Netflix
C04066,P21,105,4918,900,0,5G,28,No OTT
C04067,P12,109,5537,1687,1,5G,56,Amazon Prime
C04068,P08,192,6935,1220,0,4G,84,No OTT
C04069,P25,102,3298,1544,0,5G,365,Netflix
C04070,P06,24,9779,1919,0,5G,365,Netflix
C04071,P14,93,7564,1412,0,5G,28,No OTT
C04072,P07,161,8687,1992,1,4G,180,Hotstar
C04073,P21,51,5974,710,1,5G,28,No OTT
C04074,P09,120,3944,956,0,4G,365,No OTT
C04075,P06,171,9470,1996,1,5G,365,Netflix
C04076,P13,103,6520,1403,1,5G,365,Amazon Prime
C04077,P10,25,3953,488,0,4G,28,No OTT
C04078,P09,142,8103,1088,1,4G,365,No OTT
C04079,P09,197,4591,1331,1,4G,365,No OTT
C04080,P23,138,5811,1352,0,4G,28,No OTT
C04081,P01,110,5682,1026,0,4G,365,No OTT
C04082,P21,36,4532,587,0,5G,28,No OTT
C04083,P15,94,5288,1045,1,4G,28,No OTT
C04084,P24,156,8746,439,1,4G,180,No OTT
C04085,P16,136,4187,1882,1,5G,56,Amazon Prime
C04086,P03,140,1191,1265,0,4G,84,No OTT
C04087,P25,193,3336,1283,1,5G,365,Netflix
C04088,P02,136,8347,632,1,5G,56,Netflix
C04089,P19,148,1477,1248,1,5G,84,Hotstar
C04090,P04,49,6124,1361,0,4G,84,No OTT
C04091,P25,147,2755,119,0,5G,365,Netflix
C04092,P16,152,7555,1885,0,5G,56,Amazon Prime
C04093,P20,77,8016,1082,1,5G,180,Netflix
C04094,P03,65,6009,794,0,4G,84,No OTT
C04095,P07,198,7698,1484,1,4G,180,Hotstar
C04096,P07,53,4182,1789,0,4G,180,Hotstar
C04097,P14,83,1943,1400,1,5G,28,No OTT
C04098,P05,102,4841,399,1,5G,84,No OTT
C04099,P11,116,9162,662,1,5G,28,Hotstar
C04100,P23,190,1383,1797,0,4G,28,No OTT
C04101,P12,132,5259,1749,1,5G,56,Amazon Prime
C04102,P18,75,3897,953,1,4G,180,No OTT
C04103,P12,109,3209,1706,0,5G,56,Amazon Prime
C04104,P06,153,1412,1981,1,5G,365,Netflix
C04105,P01,163,5642,284,1,4G,365,No OTT
C04106,P01,117,4842,837,0,4G,365,No OTT
C04107,P10,198,4114,734,1,4G,28,No OTT
C04108,P06,22,3009,1171,0,5G,365,Netflix
C04109,P20,163,9695,1472,0,5G,180,Netflix
C04110,P11,181,9725,928,1,5G,28,Hotstar
C04111,P25,58,8159,1214,0,5G,365,Netflix
C04112,P19,26,9746,1600,1,5G,84,Hotstar
C04113,P20,194,6766,1334,0,5G,180,Netflix
C04114,P08,53,2938,805,1,4G,84,No OTT
C04115,P11,164,2935,1104,1,5G,28,Hotstar
C04116,P12,170,6331,1614,1,5G,56,Amazon Prime
C04117,P20,151,1601,418,0,5G,180,Netflix
C04118,P08,88,8584,250,0,4G,84,No OTT
C04119,P21,21,5972,1324,0,5G,28,No OTT
C04120,P15,26,6688,1981,1,4G,28,No OTT
C04121,P16,39,3106,901,0,5G,56,Amazon Prime
C04122,P22,155,9643,1389,0,4G,365,No OTT
C04123,P16,110,2141,854,0,5G,56,Amazon Prime
C04124,P03,131,4943,1491,0,4G,84,No OTT
C04125,P23,184,7619,211,1,4G,28,No OTT
C04126,P24,80,6000,180,0,4G,180,No OTT
C04127,P06,49,7574,1932,1,5G,365,Netflix
C04128,P17,135,1144,598,0,5G,28,Hotstar
C04129,P03,172,9678,1345,1,4G,84,No OTT
C04130,P03,186,9546,1542,1,4G,84,No OTT
C04131,P10,175,8529,341,1,4G,28,No OTT
C04132,P02,31,8096,313,1,5G,56,Netflix
C04133,P10,181,6529,129,1,4G,28,No OTT
C04134,P06,129,7189,1331,0,5G,365,Netflix
C04135,P13,188,4138,140,0,5G,365,Amazon Prime
C04136,P11,127,7111,998,1,5G,28,Hotstar
C04137,P13,87,7220,831,0,5G,365,Amazon Prime
C04138,P12,99,4762,1942,0,5G,56,Amazon Prime
C04139,P04,96,6377,172,1,4G,84,No OTT
C04140,P23,98,4712,1129,0,4G,28,No OTT
C04141,P01,182,9835,382,1,4G,365,No OTT
C04142,P02,99,1472,776,0,5G,56,Netflix
C04143,P13,196,6386,1809,0,5G,365,Amazon Prime
C04144,P24,173,5014,593,1,4G,180,No OTT
C04145,P01,140,9313,690,0,4G,365,No OTT
C04146,P22,133,1515,1707,0,4G,365,No OTT
C04147,P16,95,3490,774,0,5G,56,Amazon Prime
C04148,P11,129,6437,1540,0,5G,28,Hotstar
C04149,P07,76,4865,145,0,4G,180,Hotstar
C04150,P09,60,1758,1159,0,4G,365,No OTT
C04151,P11,91,1166,1110,0,5G,28,Hotstar
C04152,P17,100,1965,1194,1,5G,28,Hotstar
C04153,P19,67,4190,1623,1,5G,84,Hotstar
C04154,P16,117,1438,1412,0,5G,56,Amazon Prime
C04155,P23,156,4596,1986,1,4G,28,No OTT
C04156,P23,53,7176,574,1,4G,28,No OTT
C04157,P07,28,4204,1984,0,4G,180,Hotstar
C04158,P13,78,7433,131,0,5G,365,Amazon Prime
C04159,P17,123,8335,1278,0,5G,28,Hotstar
C04160,P01,115,6008,1397,1,4G,365,No OTT
C04161,P01,149,2741,785,0,4G,365,No OTT
C04162,P22,72,5783,1083,0,4G,365,No OTT
C04163,P15,77,9836,657,0,4G,28,No OTT
C04164,P12,41,7412,1491,0,5G,56,Amazon Prime
C04165,P14,52,1340,814,1,5G,28,No OTT
C04166,P21,142,5044,231,1,5G,28,No OTT
C04167,P04,86,3786,486,0,4G,84,No OTT
C04168,P07,82,6119,104,1,4G,180,Hotstar
C04169,P07,50,8214,831,0,4G,180,Hotstar
C04170,P21,108,9099,449,0,5G,28,No OTT
C04171,P13,107,1920,807,1,5G,365,Amazon Prime
C04172,P15,192,4873,739,0,4G,28,No OTT
C04173,P13,30,9495,837,1,5G,365,Amazon Prime
C04174,P25,54,2950,945,1,5G,365,Netflix
C04175,P09,106,9493,1859,0,4G,365,No OTT
C04176,P19,122,1662,604,0,5G,84,Hotstar
C04177,P16,108,9693,714,1,5G,56,Amazon Prime
C04178,P23,200,2846,203,1,4G,28,No OTT
C04179,P03,65,2029,1725,0,4G,84,No OTT
C04180,P08,72,7274,1113,0,4G,84,No OTT
C04181,P14,179,2851,1643,0,5G,28,No OTT
C04182,P01,124,4156,1507,0,4G,365,No OTT
C04183,P16,167,4186,1937,0,5G,56,Amazon Prime
C04184,P24,130,4189,267,1,4G,180,No OTT
C04185,P15,62,8485,1238,0,4G,28,No OTT
C04186,P20,156,7566,343,1,5G,180,Netflix
C04187,P05,163,7774,1660,1,5G,84,No OTT
C04188,P07,28,5570,1521,1,4G,180,Hotstar
C04189,P09,189,2111,524,0,4G,365,No OTT
C04190,P04,38,7424,1735,1,4G,84,No OTT
C04191,P05,130,3912,1973,1,5G,84,No OTT
C04192,P18,176,1100,672,0,4G,180,No OTT
C04193,P15,73,6517,667,0,4G,28,No OTT
C04194,P12,71,8555,978,1,5G,56,Amazon Prime
C04195,P19,104,9441,1057,1,5G,84,Hotstar
C04196,P07,110,7581,1246,0,4G,180,Hotstar
C04197,P06,82,2812,354,0,5G,365,Netflix
C04198,P23,168,2885,200,1,4G,28,No OTT
C04199,P25,72,3352,781,0,5G,365,Netflix
C04200,P20,48,8659,1146,1,5G,180,Netflix
C04201,P10,127,1617,1259,0,4G,28,No OTT
C04202,P18,127,2273,1248,1,4G,180,No OTT
C04203,P16,27,7821,1182,1,5G,56,Amazon Prime
C04204,P16,113,3730,1082,0,5G,56,Amazon Prime
C04205,P23,184,6100,850,0,4G,28,No OTT
C04206,P21,192,6153,784,0,5G,28,No OTT
C04207,P15,49,8113,883,1,4G,28,No OTT
C04208,P23,126,1123,696,0,4G,28,No OTT
C04209,P08,134,5896,682,0,4G,84,No OTT
C04210,P21,112,8557,153,1,5G,28,No OTT
C04211,P14,184,4607,1562,1,5G,28,No OTT
C04212,P09,48,6172,1269,0,4G,365,No OTT
C04213,P18,25,9278,619,1,4G,180,No OTT
C04214,P13,32,2896,113,1,5G,365,Amazon Prime
C04215,P20,53,2674,663,0,5G,180,Netflix
C04216,P14,190,3634,962,1,5G,28,No OTT
C04217,P12,106,8786,1045,0,5G,56,Amazon Prime
C04218,P14,176,9338,776,0,5G,28,No OTT
C04219,P13,93,7983,1982,0,5G,365,Amazon Prime
C04220,P25,68,3232,285,0,5G,365,Netflix
C04221,P07,100,2260,810,1,4G,180,Hotstar
C04222,P02,45,8416,1536,0,5G,56,Netflix
C04223,P01,142,2758,544,1,4G,365,No OTT
C04224,P03,27,3521,104,1,4G,84,No OTT
C04225,P25,23,1588,1200,1,5G,365,Netflix
C04226,P24,181,4850,1369,0,4G,180,No OTT
C04227,P23,177,7572,1213,0,4G,28,No OTT
C04228,P02,126,2652,1378,0,5G,56,Netflix
C04229,P22,54,1922,1624,0,4G,365,No OTT
C04230,P09,47,8879,1531,1,4G,365,No OTT
C04231,P11,44,9243,1404,0,5G,28,Hotstar
C04232,P12,138,8216,213,1,5G,56,Amazon Prime
C04233,P13,133,5604,1875,1,5G,365,Amazon Prime
C04234,P19,99,5127,1271,1,5G,84,Hotstar
C04235,P09,89,1363,1596,1,4G,365,No OTT
C04236,P25,62,6811,480,1,5G,365,Netflix
C04237,P05,62,1467,1111,0,5G,84,No OTT
C04238,P05,94,7412,541,1,5G,84,No OTT
C04239,P06,169,5656,1734,0,5G,365,Netflix
C04240,P09,179,9966,1946,1,4G,365,No OTT
C04241,P10,35,5586,270,1,4G,28,No OTT
C04242,P13,28,5209,614,1,5G,365,Amazon Prime
C04243,P24,112,5544,148,0,4G,180,No OTT
C04244,P06,146,6037,851,0,5G,365,Netflix
C04245,P04,86,4213,1700,1,4G,84,No OTT
C04246,P21,25,8362,530,1,5G,28,No OTT
C04247,P01,156,8855,603,0,4G,365,No OTT
C04248,P11,77,7174,432,1,5G,28,Hotstar
C04249,P16,86,4672,351,1,5G,56,Amazon Prime
C04250,P10,30,4566,844,1,4G,28,No OTT
C04251,P12,39,7623,196,0,5G,56,Amazon Prime
C04252,P23,23,1660,1673,1,4G,28,No OTT
C04253,P17,163,4730,1655,1,5G,28,Hotstar
C04254,P07,144,4490,974,1,4G,180,Hotstar
C04255,P02,52,5925,135,0,5G,56,Netflix
C04256,P18,91,5081,1430,0,4G,180,No OTT
C04257,P01,136,5854,277,0,4G,365,No OTT
C04258,P14,54,5163,724,1,5G,28,No OTT
C04259,P05,169,7108,1294,1,5G,84,No OTT
C04260,P15,126,6156,788,1,4G,28,No OTT
C04261,P08,115,5971,155,0,4G,84,No OTT
C04262,P10,33,2399,1641,0,4G,28,No OTT
C04263,P12,76,7898,1300,0,5G,56,Amazon Prime
C04264,P22,164,3542,221,0,4G,365,No OTT
C04265,P25,135,5337,1508,1,5G,365,Netflix
C04266,P07,28,7409,1427,0,4G,180,Hotstar
C04267,P08,66,4819,1270,1,4G,84,No OTT
C04268,P14,182,4121,1333,0,5G,28,No OTT
C04269,P25,96,5264,1808,1,5G,365,Netflix
C04270,P18,96,8569,1137,1,4G,180,No OTT
C04271,P07,88,6266,291,0,4G,180,Hotstar
C04272,P05,30,8538,884,1,5G,84,No OTT
C04273,P11,24,6244,1302,1,5G,28,Hotstar
C04274,P02,60,5068,1940,1,5G,56,Netflix
C04275,P25,51,2503,298,1,5G,365,Netflix
C04276,P04,189,2626,1642,0,4G,84,No OTT
C04277,P14,64,3829,1195,0,5G,28,No OTT
C04278,P12,185,8392,944,0,5G,56,Amazon Prime
C04279,P04,73,6560,1443,0,4G,84,No OTT
C04280,P09,48,3464,1613,0,4G,365,No OTT
C04281,P11,47,8814,1634,0,5G,28,Hotstar
C04282,P01,123,7122,1898,0,4G,365,No OTT
C04283,P17,161,4834,1782,0,5G,28,Hotstar
C04284,P13,130,1292,557,0,5G,365,Amazon Prime
C04285,P23,113,2218,361,1,4G,28,No OTT
C04286,P11,107,2731,1700,0,5G,28,Hotstar
C04287,P25,115,3081,1869,1,5G,365,Netflix
C04288,P01,57,1523,158,1,4G,365,No OTT
C04289,P13,33,7677,1886,1,5G,365,Amazon Prime
C04290,P15,118,1517,994,1,4G,28,No OTT
C04291,P01,47,9360,1053,1,4G,365,No OTT
C04292,P25,40,9241,1338,1,5G,365,Netflix
C04293,P21,180,6585,978,1,5G,28,No OTT
C04294,P12,165,4662,1886,0,5G,56,Amazon Prime
C04295,P14,169,5201,285,0,5G,28,No OTT
C04296,P21,51,3890,440,1,5G,28,No OTT
C04297,P07,75,2923,1502,1,4G,180,Hotstar
C04298,P10,57,9481,2000,0,4G,28,No OTT
C04299,P12,86,1303,1427,1,5G,56,Amazon Prime
C04300,P03,174,1157,359,0,4G,84,No OTT
C04301,P23,44,1333,343,0,4G,28,No OTT
C04302,P12,33,3035,1912,0,5G,56,Amazon Prime
C04303,P06,199,9188,695,1,5G,365,Netflix
C04304,P23,159,7621,1733,1,4G,28,No OTT
C04305,P15,133,4701,1008,0,4G,28,No OTT
C04306,P02,184,2100,1357,0,5G,56,Netflix
C04307,P11,139,7278,1307,0,5G,28,Hotstar
C04308,P07,42,7767,697,1,4G,180,Hotstar
C04309,P13,69,2057,822,0,5G,365,Amazon Prime
C04310,P23,100,7216,1459,1,4G,28,No OTT
C04311,P09,66,3927,534,1,4G,365,No OTT
C04312,P14,183,8997,1500,1,5G,28,No OTT
C04313,P24,110,7987,1025,1,4G,180,No OTT
C04314,P18,125,2211,1260,0,4G,180,No OTT
C04315,P16,190,3838,395,1,5G,56,Amazon Prime
C04316,P06,104,5221,818,0,5G,365,Netflix
C04317,P04,74,4806,1725,1,4G,84,No OTT
C04318,P11,114,9976,978,1,5G,28,Hotstar
C04319,P05,183,7582,289,1,5G,84,No OTT
C04320,P07,83,6595,102,1,4G,180,Hotstar
C04321,P05,34,5014,789,1,5G,84,No OTT
C04322,P23,84,4212,1817,1,4G,28,No OTT
C04323,P07,96,7979,227,0,4G,180,Hotstar
C04324,P21,162,6975,1770,1,5G,28,No OTT
C04325,P08,92,2326,1609,1,4G,84,No OTT
C04326,P04,90,1936,362,1,4G,84,No OTT
C04327,P03,105,6671,413,0,4G,84,No OTT
C04328,P13,109,3871,1020,0,5G,365,Amazon Prime
C04329,P15,99,7047,957,0,4G,28,No OTT
C04330,P06,58,3052,332,0,5G,365,Netflix
C04331,P20,56,8115,1746,1,5G,180,Netflix
C04332,P03,165,6482,1753,1,4G,84,No OTT
C04333,P08,128,3985,109,1,4G,84,No OTT
C04334,P03,171,8450,1560,0,4G,84,No OTT
C04335,P06,69,9785,771,0,5G,365,Netflix
C04336,P21,199,1428,694,0,5G,28,No OTT
C04337,P03,148,7453,855,0,4G,84,No OTT
C04338,P12,48,4075,1163,1,5G,56,Amazon Prime
C04339,P10,164,4281,776,0,4G,28,No OTT
C04340,P01,151,4580,1979,1,4G,365,No OTT
C04341,P11,103,2594,366,1,5G,28,Hotstar
C04342,P14,56,5199,772,1,5G,28,No OTT
C04343,P07,155,5518,1213,1,4G,180,Hotstar
C04344,P05,168,2121,1185,0,5G,84,No OTT
C04345,P15,87,1430,489,0,4G,28,No OTT
C04346,P11,53,7909,1939,1,5G,28,Hotstar
C04347,P05,102,4761,172,0,5G,84,No OTT
C04348,P09,187,1907,1051,1,4G,365,No OTT
C04349,P09,42,9950,258,1,4G,365,No OTT
C04350,P15,163,3006,1777,0,4G,28,No OTT
C04351,P21,110,7361,1977,1,5G,28,No OTT
C04352,P07,123,3623,710,1,4G,180,Hotstar
C04353,P10,99,1027,1072,1,4G,28,No OTT
C04354,P04,176,2964,1489,1,4G,84,No OTT
C04355,P04,134,9657,1114,0,4G,84,No OTT
C04356,P20,26,1295,1189,0,5G,180,Netflix
C04357,P25,28,5000,716,0,5G,365,Netflix
C04358,P06,178,3346,277,0,5G,365,Netflix
C04359,P22,153,6998,971,1,4G,365,No OTT
C04360,P09,127,3638,129,0,4G,365,No OTT
C04361,P17,171,2676,1817,0,5G,28,Hotstar
C04362,P13,186,6801,604,0,5G,365,Amazon Prime
C04363,P25,95,3019,696,0,5G,365,Netflix
C04364,P24,79,2044,1602,0,4G,180,No OTT
C04365,P16,147,2781,468,0,5G,56,Amazon Prime
C04366,P14,73,3837,1982,0,5G,28,No OTT
C04367,P16,94,1467,1505,1,5G,56,Amazon Prime
C04368,P16,111,2574,1908,1,5G,56,Amazon Prime
C04369,P23,98,8541,620,1,4G,28,No OTT
C04370,P24,116,1829,1920,1,4G,180,No OTT
C04371,P18,134,5472,1878,0,4G,180,No OTT
C04372,P08,96,2295,1916,0,4G,84,No OTT
C04373,P23,191,1287,1172,0,4G,28,No OTT
C04374,P02,134,2919,1637,1,5G,56,Netflix
C04375,P14,82,6757,471,0,5G,28,No OTT
C04376,P03,42,2016,1571,1,4G,84,No OTT
C04377,P19,122,5002,831,1,5G,84,Hotstar
C04378,P10,86,4534,1516,0,4G,28,No OTT
C04379,P23,183,8271,524,0,4G,28,No OTT
C04380,P03,191,5076,101,1,4G,84,No OTT
C04381,P19,25,6962,107,1,5G,84,Hotstar
C04382,P01,39,6828,182,0,4G,365,No OTT
C04383,P21,24,6471,1700,0,5G,28,No OTT
C04384,P04,64,4226,1500,0,4G,84,No OTT
C04385,P02,59,5638,781,0,5G,56,Netflix
C04386,P17,84,5769,1112,0,5G,28,Hotstar
C04387,P12,97,9717,321,0,5G,56,Amazon Prime
C04388,P09,119,8149,844,1,4G,365,No OTT
C04389,P20,69,2877,243,1,5G,180,Netflix
C04390,P19,148,2960,1041,1,5G,84,Hotstar
C04391,P08,34,5556,1231,1,4G,84,No OTT
C04392,P16,69,4253,1160,1,5G,56,Amazon Prime
C04393,P09,189,2294,1138,1,4G,365,No OTT
C04394,P21,92,2796,1800,1,5G,28,No OTT
C04395,P15,52,3154,264,1,4G,28,No OTT
C04396,P25,156,1131,999,1,5G,365,Netflix
C04397,P11,175,5521,352,0,5G,28,Hotstar
C04398,P02,60,8243,556,1,5G,56,Netflix
C04399,P17,146,8484,1821,1,5G,28,Hotstar
C04400,P25,39,5845,1657,1,5G,365,Netflix
C04401,P04,46,1639,1909,1,4G,84,No OTT
C04402,P10,85,4309,457,0,4G,28,No OTT
C04403,P15,29,1957,1869,0,4G,28,No OTT
C04404,P05,66,7149,1164,0,5G,84,No OTT
C04405,P24,108,1564,1302,1,4G,180,No OTT
C04406,P13,176,2678,475,1,5G,365,Amazon Prime
C04407,P16,140,4649,763,1,5G,56,Amazon Prime
C04408,P01,106,3322,680,0,4G,365,No OTT
C04409,P20,82,2924,609,1,5G,180,Netflix
C04410,P17,43,6378,1785,1,5G,28,Hotstar
C04411,P05,99,8847,386,1,5G,84,No OTT
C04412,P22,176,3050,1038,0,4G,365,No OTT
C04413,P22,84,9868,675,0,4G,365,No OTT
C04414,P25,90,2271,178,1,5G,365,Netflix
C04415,P11,47,4112,331,0,5G,28,Hotstar
C04416,P11,75,2623,1476,1,5G,28,Hotstar
C04417,P21,146,1062,756,0,5G,28,No OTT
C04418,P14,41,3779,1399,0,5G,28,No OTT
C04419,P11,104,4097,796,1,5G,28,Hotstar
C04420,P06,156,3918,1622,0,5G,365,Netflix
C04421,P15,169,7085,153,0,4G,28,No OTT
C04422,P13,58,9578,1696,1,5G,365,Amazon Prime
C04423,P04,139,1454,1965,0,4G,84,No OTT
C04424,P23,85,5449,1372,0,4G,28,No OTT
C04425,P15,50,2705,1259,0,4G,28,No OTT
C04426,P01,88,2005,1601,0,4G,365,No OTT
C04427,P21,191,5875,812,1,5G,28,No OTT
C04428,P09,127,5924,1367,1,4G,365,No OTT
C04429,P21,101,4532,184,0,5G,28,No OTT
C04430,P18,155,3871,1484,0,4G,180,No OTT
C04431,P12,163,9005,670,1,5G,56,Amazon Prime
C04432,P01,36,3069,760,1,4G,365,No OTT
C04433,P20,93,1591,134,0,5G,180,Netflix
C04434,P12,196,3525,803,0,5G,56,Amazon Prime
C04435,P15,159,7901,1280,0,4G,28,No OTT
C04436,P25,44,7269,1019,1,5G,365,Netflix
C04437,P19,115,9835,1754,1,5G,84,Hotstar
C04438,P13,146,5504,1529,0,5G,365,Amazon Prime
C04439,P09,62,4505,1340,1,4G,365,No OTT
C04440,P07,90,7920,850,1,4G,180,Hotstar
C04441,P06,48,5138,1381,0,5G,365,Netflix
C04442,P01,51,5903,1587,1,4G,365,No OTT
C04443,P20,38,7880,1466,1,5G,180,Netflix
C04444,P15,179,6181,1454,0,4G,28,No OTT
C04445,P05,48,1668,1965,0,5G,84,No OTT
C04446,P07,47,2183,870,1,4G,180,Hotstar
C04447,P02,73,7904,1803,0,5G,56,Netflix
C04448,P17,146,5015,797,0,5G,28,Hotstar
C04449,P04,76,8859,1830,0,4G,84,No OTT
C04450,P25,177,9303,199,0,5G,365,Netflix
C04451,P24,132,1080,1649,0,4G,180,No OTT
C04452,P01,27,8231,934,0,4G,365,No OTT
C04453,P18,190,2935,402,0,4G,180,No OTT
C04454,P20,37,8667,1888,0,5G,180,Netflix
C04455,P16,64,5741,404,0,5G,56,Amazon Prime
C04456,P13,198,3160,1081,0,5G,365,Amazon Prime
C04457,P17,136,8778,993,0,5G,28,Hotstar
C04458,P07,198,1664,1033,0,4G,180,Hotstar
C04459,P05,129,8562,109,1,5G,84,No OTT
C04460,P23,39,1351,1299,0,4G,28,No OTT
C04461,P21,148,1092,763,1,5G,28,No OTT
C04462,P19,175,9762,687,1,5G,84,Hotstar
C04463,P23,29,8544,1178,0,4G,28,No OTT
C04464,P24,193,2876,804,1,4G,180,No OTT
C04465,P04,80,5486,1542,1,4G,84,No OTT
C04466,P16,126,9928,631,1,5G,56,Amazon Prime
C04467,P23,65,2033,296,1,4G,28,No OTT
C04468,P23,162,7153,561,0,4G,28,No OTT
C04469,P15,198,1946,690,1,4G,28,No OTT
C04470,P13,82,8985,420,1,5G,365,Amazon Prime
C04471,P14,108,6939,1398,1,5G,28,No OTT
C04472,P07,177,5252,362,0,4G,180,Hotstar
C04473,P22,120,3854,1787,0,4G,365,No OTT
C04474,P10,172,2935,133,0,4G,28,No OTT
C04475,P01,125,2518,1936,0,4G,365,No OTT
C04476,P18,150,8432,1896,1,4G,180,No OTT
C04477,P23,134,3398,921,0,4G,28,No OTT
C04478,P22,32,3302,1447,1,4G,365,No OTT
C04479,P22,134,1285,254,0,4G,365,No OTT
C04480,P08,38,5313,1491,1,4G,84,No OTT
C04481,P25,153,1582,473,0,5G,365,Netflix
C04482,P01,190,4196,322,1,4G,365,No OTT
C04483,P02,89,1817,1907,0,5G,56,Netflix
C04484,P10,184,1719,1628,1,4G,28,No OTT
C04485,P04,132,1638,1899,1,4G,84,No OTT
C04486,P16,135,9054,1092,0,5G,56,Amazon Prime
C04487,P07,133,6803,1217,1,4G,180,Hotstar
C04488,P15,72,8747,538,0,4G,28,No OTT
C04489,P23,129,6019,133,1,4G,28,No OTT
C04490,P11,31,4312,1991,1,5G,28,Hotstar
C04491,P05,44,4828,1171,0,5G,84,No OTT
C04492,P25,104,5848,1955,1,5G,365,Netflix
C04493,P05,96,1651,445,1,5G,84,No OTT
C04494,P01,99,5661,392,1,4G,365,No OTT
C04495,P25,139,6748,930,1,5G,365,Netflix
C04496,P14,189,6037,1283,0,5G,28,No OTT
C04497,P03,142,4887,1027,1,4G,84,No OTT
C04498,P15,171,2229,1598,1,4G,28,No OTT
C04499,P07,199,6440,915,0,4G,180,Hotstar
C04500,P07,30,5752,1082,1,4G,180,Hotstar
C04501,P01,194,9251,391,0,4G,365,No OTT
C04502,P13,65,7119,379,0,5G,365,Amazon Prime
C04503,P19,132,1346,1206,1,5G,84,Hotstar
C04504,P06,42,6473,1826,0,5G,365,Netflix
C04505,P14,160,8465,1232,1,5G,28,No OTT
C04506,P13,59,7079,726,1,5G,365,Amazon Prime
C04507,P12,119,6092,627,0,5G,56,Amazon Prime
C04508,P05,89,4055,239,1,5G,84,No OTT
C04509,P14,197,3415,552,1,5G,28,No OTT
C04510,P11,31,6644,240,1,5G,28,Hotstar
C04511,P02,132,4153,1211,0,5G,56,Netflix
C04512,P13,176,8081,1760,1,5G,365,Amazon Prime
C04513,P09,178,8389,564,0,4G,365,No OTT
C04514,P13,35,7674,116,1,5G,365,Amazon Prime
C04515,P07,151,8344,112,1,4G,180,Hotstar
C04516,P02,178,3556,1983,1,5G,56,Netflix
C04517,P19,171,9769,742,0,5G,84,Hotstar
C04518,P13,165,3628,372,1,5G,365,Amazon Prime
C04519,P17,179,4582,674,0,5G,28,Hotstar
C04520,P15,147,6242,724,1,4G,28,No OTT
C04521,P01,113,8214,490,0,4G,365,No OTT
C04522,P02,162,1919,193,0,5G,56,Netflix
C04523,P19,161,3632,777,1,5G,84,Hotstar
C04524,P04,178,6664,149,1,4G,84,No OTT
C04525,P07,35,2975,381,1,4G,180,Hotstar
C04526,P03,61,6900,1744,0,4G,84,No OTT
C04527,P21,35,4761,1858,1,5G,28,No OTT
C04528,P20,97,6933,782,0,5G,180,Netflix
C04529,P22,75,9829,652,1,4G,365,No OTT
C04530,P01,142,2481,1759,1,4G,365,No OTT
